emp.var.rate,cons.price.idx,euribor3m,duration,poutcome_n
-1.8,92.893,1.264,70.0,0.0
1.4,93.918,4.962,158.0,0.0
1.4,93.918,4.96,405.0,0.0
1.1,93.994,4.864,327.0,0.0
-1.8,93.075,1.483,114.0,0.0
1.4,94.465,4.958,583.0,0.0
-1.8,92.893,1.313,131.0,0.0
-1.8,92.893,1.266,386.0,0.0
1.4,94.465,4.962,83.0,0.0
-1.8,92.893,1.266,67.0,0.0
1.4,93.918,4.962,68.0,0.0
-1.8,92.893,1.313,186.0,1.0
1.1,93.994,4.857,84.0,0.0
-1.8,92.893,1.266,190.0,0.0
1.4,94.465,4.962,156.0,0.0
-1.8,93.075,1.405,79.0,0.0
-1.8,93.075,1.415,441.0,0.0
1.4,93.444,4.966,243.0,0.0
1.4,94.465,4.864,615.0,0.0
1.4,94.465,4.864,159.0,0.0
-1.8,92.893,1.281,793.0,0.0
1.4,94.465,4.864,88.0,0.0
1.4,93.444,4.963,12.0,0.0
-1.8,92.893,1.291,68.0,1.0
-1.8,93.075,1.405,145.0,0.0
-1.8,92.893,1.313,418.0,1.0
-0.1,93.2,4.191,563.0,0.0
1.4,93.444,4.965,460.0,0.0
1.4,93.444,4.964,50.0,0.0
-0.1,93.2,4.191,155.0,0.0
1.4,94.465,4.959,354.0,0.0
1.4,93.444,4.962,210.0,0.0
-2.9,92.201,0.884,253.0,2.0
-2.9,92.963,1.26,156.0,0.0
1.1,93.994,4.857,214.0,0.0
-2.9,92.201,0.854,484.0,0.0
1.4,93.918,4.957,592.0,0.0
1.4,93.444,4.963,169.0,0.0
-1.8,92.893,1.281,417.0,0.0
-0.1,93.798,5.045,147.0,0.0
1.4,93.918,4.961,292.0,0.0
1.1,93.994,4.858,105.0,0.0
-0.1,93.2,4.12,117.0,0.0
1.4,93.918,4.958,64.0,0.0
1.4,93.444,4.968,211.0,0.0
1.4,93.444,4.964,239.0,0.0
1.1,93.994,4.857,676.0,0.0
-3.4,92.431,0.724,509.0,0.0
1.4,93.918,4.957,482.0,0.0
-1.8,93.075,1.405,170.0,0.0
1.1,93.994,4.856,61.0,0.0
1.1,93.994,4.859,239.0,0.0
1.4,93.444,4.964,543.0,0.0
-0.1,93.2,4.153,141.0,1.0
1.4,93.918,4.962,133.0,0.0
-3.4,92.649,0.722,66.0,0.0
1.1,93.994,4.857,33.0,0.0
1.4,93.444,4.966,768.0,0.0
1.1,93.994,4.859,187.0,0.0
1.1,93.994,4.857,162.0,0.0
1.4,93.918,4.968,61.0,0.0
-0.1,93.2,4.191,252.0,0.0
1.1,93.994,4.857,105.0,0.0
1.4,93.918,4.968,10.0,0.0
1.4,94.465,4.959,81.0,0.0
1.1,93.994,4.857,389.0,0.0
1.4,93.918,4.96,63.0,0.0
-1.7,94.027,0.9,250.0,2.0
-2.9,92.963,1.26,150.0,0.0
-1.8,92.893,1.334,500.0,0.0
-0.1,93.2,4.153,72.0,0.0
1.4,93.444,4.963,85.0,0.0
-1.7,94.055,0.729,21.0,0.0
-1.8,93.075,1.405,211.0,0.0
-1.8,92.893,1.313,140.0,0.0
-1.8,92.843,1.531,515.0,0.0
1.4,93.918,4.961,77.0,0.0
1.4,94.465,4.866,474.0,0.0
-1.8,92.893,1.327,248.0,0.0
-1.8,92.893,1.334,116.0,0.0
1.4,93.444,4.967,127.0,0.0
-1.8,92.893,1.344,60.0,0.0
-2.9,92.963,1.266,89.0,1.0
1.4,93.918,4.962,335.0,0.0
1.1,93.994,4.856,267.0,0.0
1.1,93.994,4.857,147.0,0.0
1.4,93.918,4.962,1298.0,0.0
1.4,93.918,4.957,180.0,0.0
1.4,93.918,4.961,599.0,0.0
1.4,93.444,4.964,457.0,0.0
1.4,94.465,4.961,346.0,0.0
1.1,93.994,4.857,77.0,0.0
1.1,93.994,4.858,494.0,0.0
1.1,93.994,4.858,29.0,0.0
-1.8,93.075,1.405,2053.0,0.0
-0.1,93.2,4.12,158.0,0.0
-1.8,93.075,1.445,182.0,1.0
-0.1,93.2,4.12,340.0,0.0
1.1,93.994,4.857,133.0,0.0
-1.8,92.893,1.259,168.0,0.0
1.4,93.918,4.962,305.0,0.0
-1.8,92.843,1.663,48.0,0.0
1.4,94.465,4.865,88.0,0.0
1.4,93.918,4.966,991.0,0.0
-2.9,92.963,1.286,183.0,1.0
-1.8,92.893,1.25,58.0,1.0
-0.1,93.2,4.12,277.0,0.0
1.4,93.444,4.966,69.0,0.0
-3.4,92.431,0.724,1092.0,0.0
1.4,93.444,4.968,268.0,0.0
-1.8,92.893,1.344,297.0,1.0
-1.8,93.075,1.365,237.0,0.0
1.4,93.918,4.96,138.0,0.0
1.1,93.994,4.864,119.0,0.0
1.1,93.994,4.857,1042.0,0.0
1.1,93.994,4.856,474.0,0.0
1.4,93.918,4.96,50.0,0.0
1.4,93.444,4.963,19.0,0.0
1.1,93.994,4.857,504.0,0.0
-1.8,92.893,1.299,301.0,1.0
1.4,93.444,4.967,89.0,0.0
1.4,93.918,4.957,652.0,0.0
1.1,93.994,4.856,155.0,0.0
1.4,94.465,4.962,1574.0,0.0
1.1,93.994,4.858,86.0,0.0
-0.1,93.2,4.153,154.0,1.0
1.4,93.918,4.963,279.0,0.0
-1.8,92.893,1.313,131.0,0.0
1.4,93.918,4.962,192.0,0.0
1.4,94.465,4.967,334.0,0.0
1.4,93.918,4.962,25.0,0.0
1.1,93.994,4.857,120.0,0.0
-1.8,92.843,1.51,158.0,0.0
-0.1,93.2,4.021,532.0,0.0
1.1,93.994,4.857,127.0,0.0
1.4,93.918,4.957,146.0,0.0
-0.1,93.2,4.153,373.0,0.0
-2.9,92.201,0.881,273.0,1.0
1.4,93.918,4.962,711.0,0.0
-3.0,92.713,0.718,78.0,0.0
-0.1,93.2,4.12,185.0,1.0
-1.8,93.075,1.405,198.0,0.0
-0.1,93.2,4.076,310.0,0.0
1.1,93.994,4.86,410.0,0.0
1.4,93.918,4.961,485.0,0.0
1.4,94.465,4.866,103.0,0.0
1.1,93.994,4.864,448.0,0.0
1.4,93.444,4.962,66.0,0.0
1.1,93.994,4.864,205.0,0.0
1.1,93.994,4.86,76.0,0.0
1.1,93.994,4.859,852.0,0.0
1.1,93.994,4.857,237.0,0.0
-1.8,92.893,1.266,117.0,1.0
-1.8,92.893,1.281,136.0,0.0
1.4,93.918,4.963,266.0,0.0
-1.7,94.055,0.729,247.0,0.0
1.1,93.994,4.858,380.0,0.0
1.4,93.918,4.96,141.0,0.0
1.4,93.444,4.965,38.0,0.0
1.1,93.994,4.858,141.0,0.0
1.1,93.994,4.858,206.0,0.0
-1.8,93.075,1.483,739.0,0.0
-0.1,93.2,4.021,54.0,0.0
1.1,93.994,4.857,206.0,0.0
1.4,94.465,4.866,214.0,0.0
1.4,93.918,4.963,34.0,0.0
1.4,93.918,4.958,89.0,0.0
1.1,93.994,4.855,93.0,0.0
1.4,93.444,4.966,629.0,0.0
1.4,93.918,4.962,170.0,0.0
1.4,93.918,4.961,206.0,0.0
-3.4,92.431,0.737,59.0,1.0
1.1,93.994,4.857,425.0,0.0
1.1,93.994,4.857,259.0,0.0
-0.1,93.2,4.12,125.0,0.0
1.4,93.444,4.968,481.0,0.0
1.4,93.918,4.962,607.0,0.0
1.4,93.444,4.968,239.0,0.0
1.1,93.994,4.86,71.0,0.0
1.4,93.444,4.963,150.0,0.0
1.1,93.994,4.859,70.0,0.0
-1.8,92.893,1.291,82.0,0.0
1.4,93.918,4.956,348.0,0.0
-1.8,92.843,1.663,103.0,0.0
1.4,93.918,4.956,372.0,0.0
1.1,93.994,4.858,244.0,0.0
1.4,94.465,4.959,31.0,0.0
-1.8,92.893,1.291,78.0,1.0
-1.8,92.893,1.244,24.0,0.0
1.4,94.465,4.865,112.0,0.0
1.1,93.994,4.855,109.0,0.0
1.4,94.465,4.967,250.0,0.0
1.4,93.444,4.965,59.0,0.0
1.4,94.465,4.959,122.0,0.0
1.4,94.465,4.96,353.0,0.0
-1.8,93.075,1.405,159.0,0.0
-3.0,92.713,0.712,330.0,2.0
1.4,93.918,4.957,130.0,0.0
1.1,93.994,4.864,109.0,0.0
-1.8,93.749,0.642,271.0,1.0
-1.7,94.215,0.896,9.0,0.0
-1.8,92.893,1.27,113.0,0.0
-2.9,92.963,1.268,657.0,0.0
1.4,94.465,4.961,271.0,0.0
-1.8,92.893,1.281,296.0,1.0
1.1,93.994,4.857,303.0,0.0
1.1,93.994,4.857,198.0,0.0
-1.7,94.055,0.723,619.0,2.0
1.4,93.444,4.965,283.0,0.0
1.4,93.918,4.962,153.0,0.0
1.4,93.918,4.962,577.0,0.0
1.1,93.994,4.857,158.0,0.0
-1.7,94.027,0.899,261.0,1.0
-0.1,93.2,4.076,205.0,0.0
-0.1,93.2,4.12,64.0,0.0
-1.8,93.075,1.483,96.0,0.0
-2.9,92.469,1.044,207.0,0.0
1.1,93.994,4.855,62.0,0.0
-3.4,92.649,0.716,749.0,0.0
1.4,93.918,4.958,421.0,0.0
1.4,93.918,4.961,106.0,0.0
1.4,93.444,4.964,77.0,0.0
1.4,93.918,4.962,217.0,0.0
1.4,94.465,4.96,452.0,0.0
-3.4,92.379,0.803,313.0,0.0
1.1,93.994,4.856,309.0,0.0
-1.8,93.075,1.405,108.0,1.0
1.1,93.994,4.864,67.0,0.0
1.4,94.465,4.961,117.0,0.0
1.4,93.918,4.962,193.0,0.0
-1.8,92.893,1.327,364.0,0.0
1.4,93.444,4.963,108.0,0.0
-0.1,93.2,4.12,352.0,0.0
-1.7,94.027,0.904,182.0,1.0
-2.9,92.963,1.26,94.0,0.0
1.4,93.918,4.963,584.0,0.0
1.4,93.918,4.962,282.0,0.0
-1.8,93.075,1.405,237.0,1.0
-0.1,93.2,4.021,11.0,0.0
-1.8,92.893,1.27,483.0,0.0
-0.1,93.2,4.191,42.0,0.0
1.4,93.918,4.957,359.0,0.0
1.1,93.994,4.86,125.0,0.0
-1.8,92.893,1.244,18.0,1.0
-0.1,93.2,4.153,93.0,0.0
-1.8,93.749,0.659,277.0,2.0
1.4,93.918,4.962,85.0,0.0
1.4,93.444,4.963,331.0,0.0
1.1,93.994,4.857,185.0,0.0
1.4,94.465,4.959,91.0,0.0
1.1,93.994,4.86,320.0,0.0
1.1,93.994,4.855,303.0,0.0
1.1,93.994,4.857,630.0,0.0
1.1,93.994,4.857,194.0,0.0
-2.9,92.201,0.873,126.0,0.0
1.4,93.918,4.962,50.0,0.0
1.1,93.994,4.855,136.0,0.0
1.1,93.994,4.858,89.0,0.0
1.1,93.994,4.857,81.0,0.0
-0.1,93.2,4.12,175.0,0.0
-1.8,92.893,1.244,8.0,0.0
-1.8,92.893,1.25,98.0,1.0
1.4,93.444,4.963,36.0,0.0
1.4,93.444,4.965,144.0,0.0
-1.8,92.893,1.244,180.0,0.0
1.4,93.444,4.964,128.0,0.0
1.1,93.994,4.864,62.0,0.0
1.4,93.918,4.968,105.0,0.0
-3.4,92.379,0.803,128.0,0.0
1.1,93.994,4.859,844.0,0.0
-2.9,92.201,0.849,744.0,2.0
1.4,94.465,4.947,117.0,0.0
-1.1,94.601,1.029,84.0,0.0
-1.8,93.075,1.405,170.0,0.0
1.4,94.465,4.962,235.0,0.0
1.1,93.994,4.857,204.0,0.0
1.1,93.994,4.859,894.0,0.0
-1.8,92.893,1.327,878.0,1.0
-2.9,92.963,1.26,238.0,0.0
-0.1,93.2,4.153,64.0,1.0
1.4,93.444,4.964,80.0,0.0
-1.8,93.075,1.405,163.0,1.0
1.1,93.994,4.857,10.0,0.0
-1.8,93.075,1.445,462.0,0.0
1.4,93.444,4.968,210.0,0.0
1.4,93.918,4.962,728.0,0.0
-1.8,93.075,1.405,22.0,0.0
-0.1,93.2,4.021,97.0,0.0
1.4,93.444,4.963,122.0,0.0
-3.4,92.431,0.741,234.0,2.0
1.4,93.918,4.968,160.0,0.0
1.1,93.994,4.859,411.0,0.0
-1.8,93.075,1.405,1202.0,0.0
1.1,93.994,4.855,136.0,0.0
1.4,93.444,4.964,57.0,0.0
1.4,94.465,4.961,419.0,0.0
1.4,94.465,4.96,71.0,0.0
-1.8,93.075,1.405,26.0,1.0
-0.1,93.2,4.153,190.0,0.0
-1.8,93.075,1.405,98.0,0.0
1.1,93.994,4.857,284.0,0.0
1.4,93.444,4.968,314.0,0.0
1.1,93.994,4.857,136.0,0.0
1.4,93.918,4.962,246.0,0.0
1.4,93.444,4.966,178.0,0.0
1.4,93.444,4.967,251.0,0.0
1.4,94.465,4.959,93.0,0.0
-1.8,92.893,1.327,72.0,0.0
-0.1,93.2,4.021,36.0,0.0
1.4,93.918,4.962,141.0,0.0
1.4,94.465,4.865,87.0,0.0
1.4,93.444,4.964,306.0,0.0
1.1,93.994,4.857,93.0,0.0
-1.8,92.893,1.334,451.0,1.0
1.4,93.444,4.968,287.0,0.0
1.4,94.465,4.961,374.0,0.0
1.4,93.444,4.967,562.0,0.0
-1.8,92.893,1.25,64.0,0.0
-1.8,93.876,0.697,135.0,2.0
1.4,94.465,4.961,217.0,0.0
-0.1,93.2,4.076,124.0,0.0
-2.9,92.963,1.268,163.0,1.0
-3.4,92.431,0.731,183.0,0.0
1.1,93.994,4.857,213.0,0.0
1.4,93.444,4.964,278.0,0.0
1.1,93.994,4.857,567.0,0.0
-1.8,92.893,1.299,148.0,0.0
1.4,93.918,4.961,44.0,0.0
1.1,93.994,4.856,705.0,0.0
-0.1,93.2,4.12,134.0,0.0
1.4,93.918,4.962,231.0,0.0
-2.9,92.201,0.869,180.0,1.0
-1.8,92.893,1.334,100.0,0.0
1.1,93.994,4.856,1386.0,0.0
-1.8,93.075,1.405,379.0,0.0
-1.1,94.601,0.993,6.0,0.0
1.1,93.994,4.859,335.0,0.0
-1.1,94.199,0.882,36.0,0.0
-1.8,92.893,1.25,462.0,0.0
1.1,93.994,4.859,912.0,0.0
-1.8,92.893,1.334,220.0,0.0
1.1,93.994,4.857,212.0,0.0
-3.4,92.431,0.739,109.0,0.0
1.4,93.444,4.964,649.0,0.0
1.1,93.994,4.859,137.0,0.0
-2.9,92.963,1.262,100.0,0.0
1.4,93.918,4.961,863.0,0.0
-0.1,93.2,4.076,230.0,0.0
-1.1,94.199,0.876,185.0,0.0
-0.1,93.2,4.076,713.0,0.0
1.1,93.994,4.857,386.0,0.0
1.1,93.994,4.857,108.0,0.0
1.4,93.444,4.965,422.0,0.0
-0.1,93.2,4.076,96.0,0.0
1.4,93.444,4.97,216.0,0.0
1.4,94.465,4.961,83.0,0.0
-1.8,92.893,1.281,130.0,0.0
-1.8,92.893,1.327,189.0,0.0
1.4,93.444,4.963,109.0,0.0
1.4,94.465,4.864,187.0,0.0
1.4,93.918,4.961,242.0,0.0
1.4,94.465,4.96,1248.0,0.0
-3.4,92.649,0.714,122.0,2.0
-1.8,92.893,1.327,156.0,2.0
-1.8,93.075,1.41,283.0,0.0
1.4,93.918,4.961,136.0,0.0
-1.7,94.215,0.885,350.0,0.0
1.1,93.994,4.856,73.0,0.0
1.4,94.465,4.967,63.0,0.0
-0.1,93.2,4.076,157.0,0.0
1.4,93.918,4.957,74.0,0.0
1.4,93.444,4.968,88.0,0.0
1.4,93.444,4.964,388.0,0.0
-1.8,93.876,0.697,410.0,0.0
1.1,93.994,4.856,83.0,0.0
1.1,93.994,4.855,188.0,0.0
1.1,93.994,4.857,924.0,0.0
1.4,94.465,4.961,49.0,0.0
1.1,93.994,4.857,247.0,0.0
-0.1,93.2,4.076,180.0,0.0
1.4,93.918,4.963,1180.0,0.0
-1.8,92.893,1.354,8.0,0.0
1.1,93.994,4.857,199.0,0.0
1.4,93.444,4.963,290.0,0.0
1.4,93.918,4.963,292.0,0.0
-1.8,92.893,1.313,25.0,1.0
-2.9,92.201,0.883,135.0,0.0
-0.1,93.2,4.021,103.0,0.0
-1.7,94.215,0.889,4.0,0.0
1.4,93.918,4.962,95.0,0.0
1.4,93.918,4.962,60.0,0.0
1.4,93.918,4.962,1065.0,0.0
1.1,93.994,4.857,158.0,0.0
1.4,93.918,4.961,72.0,0.0
-1.8,93.075,1.41,211.0,0.0
1.4,93.444,4.965,149.0,0.0
1.4,93.444,4.964,125.0,0.0
1.4,93.918,4.957,142.0,0.0
1.4,93.444,4.965,109.0,0.0
-0.1,93.2,4.076,86.0,0.0
1.1,93.994,4.857,293.0,0.0
1.4,93.444,4.965,85.0,0.0
1.1,93.994,4.858,943.0,0.0
-2.9,92.963,1.286,993.0,2.0
1.1,93.994,4.859,180.0,0.0
1.4,93.918,4.968,150.0,0.0
1.4,93.444,4.963,70.0,0.0
-1.1,94.767,1.04,127.0,2.0
-3.4,92.379,0.753,585.0,0.0
1.4,93.444,4.964,329.0,0.0
1.1,93.994,4.859,110.0,0.0
-1.8,92.893,1.313,98.0,0.0
1.4,94.465,4.962,164.0,0.0
1.4,93.918,4.962,152.0,0.0
-1.8,92.893,1.25,253.0,0.0
-1.8,93.369,0.655,525.0,1.0
-1.8,93.749,0.638,127.0,1.0
1.4,93.918,4.963,93.0,0.0
1.4,94.465,4.96,757.0,0.0
-1.8,93.369,0.639,247.0,2.0
1.4,93.444,4.965,48.0,0.0
-1.8,93.075,1.365,342.0,0.0
-0.1,93.2,4.663,23.0,0.0
1.4,93.444,4.964,37.0,0.0
1.4,94.465,4.959,54.0,0.0
1.4,93.918,4.957,287.0,0.0
1.1,93.994,4.859,371.0,0.0
1.4,94.465,4.962,185.0,0.0
1.4,93.918,4.968,75.0,0.0
-2.9,92.201,0.884,122.0,0.0
1.1,93.994,4.857,217.0,0.0
-2.9,92.201,0.879,340.0,0.0
1.1,93.994,4.857,72.0,0.0
1.4,93.444,4.965,119.0,0.0
1.4,94.465,4.962,36.0,0.0
-0.1,93.2,4.021,59.0,0.0
1.1,93.994,4.856,194.0,0.0
-1.1,94.199,0.881,179.0,1.0
-1.8,92.893,1.266,30.0,1.0
1.4,93.444,4.963,794.0,0.0
-2.9,92.963,1.26,106.0,2.0
1.4,93.918,4.963,252.0,0.0
1.4,93.918,4.96,291.0,0.0
1.1,93.994,4.86,665.0,0.0
-1.8,92.893,1.244,144.0,0.0
-3.4,92.649,0.714,124.0,0.0
1.4,93.444,4.963,52.0,0.0
1.4,93.444,4.967,547.0,0.0
1.4,93.444,4.962,86.0,0.0
1.1,93.994,4.859,114.0,0.0
-1.8,92.893,1.313,254.0,0.0
1.1,93.994,4.86,30.0,0.0
1.4,93.918,4.96,53.0,0.0
-0.1,93.2,4.021,12.0,0.0
-1.8,92.893,1.327,625.0,0.0
1.4,93.918,4.958,114.0,0.0
-0.1,93.2,4.021,18.0,0.0
-1.8,92.893,1.244,108.0,1.0
-0.1,93.2,4.191,435.0,0.0
1.4,93.444,4.965,237.0,0.0
1.4,94.465,4.961,17.0,0.0
-1.8,92.893,1.25,199.0,1.0
1.4,93.918,4.957,555.0,0.0
1.4,94.465,4.961,222.0,0.0
-0.1,93.2,4.153,121.0,0.0
1.4,93.918,4.962,467.0,0.0
-1.8,93.075,1.405,398.0,0.0
-0.1,93.2,4.12,238.0,0.0
1.4,94.465,4.864,197.0,0.0
1.4,93.918,4.96,322.0,0.0
-0.1,93.2,4.076,106.0,1.0
-2.9,92.963,1.266,352.0,0.0
1.4,93.918,4.962,58.0,0.0
-1.8,92.893,1.25,239.0,0.0
1.1,93.994,4.857,349.0,0.0
-2.9,92.469,1.029,122.0,0.0
1.1,93.994,4.86,144.0,0.0
-1.8,92.893,1.25,576.0,1.0
1.4,93.918,4.957,567.0,0.0
-1.8,92.893,1.244,380.0,0.0
1.4,94.465,4.959,1573.0,0.0
1.1,93.994,4.857,422.0,0.0
1.1,93.994,4.857,197.0,0.0
-1.1,94.199,0.883,270.0,2.0
-2.9,92.201,0.883,88.0,1.0
1.1,93.994,4.856,171.0,0.0
1.1,93.994,4.857,304.0,0.0
1.4,93.444,4.965,251.0,0.0
1.1,93.994,4.856,110.0,0.0
-1.7,94.055,0.739,442.0,1.0
-1.8,92.893,1.334,451.0,0.0
1.4,94.465,4.961,68.0,0.0
-2.9,92.469,1.072,176.0,0.0
-1.8,92.843,1.538,143.0,0.0
-1.8,92.893,1.244,123.0,0.0
1.4,93.918,4.962,1071.0,0.0
1.4,93.444,4.97,58.0,0.0
1.1,93.994,4.86,76.0,0.0
-1.8,92.893,1.281,161.0,0.0
1.4,93.918,4.958,505.0,0.0
-1.8,92.893,1.299,502.0,1.0
1.4,94.465,4.967,185.0,0.0
-1.8,92.893,1.281,1298.0,0.0
1.1,93.994,4.86,118.0,0.0
1.1,93.994,4.859,161.0,0.0
1.4,93.918,4.96,479.0,0.0
1.1,93.994,4.858,135.0,0.0
1.4,94.465,4.961,252.0,0.0
-1.8,92.893,1.291,165.0,0.0
-1.8,92.893,1.344,851.0,0.0
1.4,94.465,4.959,514.0,0.0
-1.8,92.893,1.291,240.0,1.0
-0.1,93.2,4.021,39.0,0.0
-1.8,93.075,1.365,341.0,0.0
-1.1,94.767,1.049,334.0,1.0
1.4,93.918,4.963,67.0,0.0
-1.1,94.199,0.882,127.0,0.0
1.4,93.918,4.968,37.0,0.0
-1.7,94.215,0.81,184.0,0.0
-1.8,93.075,1.415,142.0,0.0
-2.9,92.201,0.854,195.0,0.0
1.1,93.994,4.856,443.0,0.0
-3.4,92.379,0.809,224.0,1.0
-1.8,92.893,1.266,182.0,0.0
1.4,94.465,4.864,275.0,0.0
1.4,93.918,4.961,335.0,0.0
1.4,94.465,4.864,227.0,0.0
-1.8,93.075,1.445,281.0,0.0
1.4,93.918,4.957,496.0,0.0
-0.1,93.2,4.153,102.0,0.0
1.4,94.465,4.958,93.0,0.0
1.4,93.444,4.968,159.0,0.0
-1.8,93.075,1.405,401.0,2.0
1.4,93.918,4.968,166.0,0.0
1.1,93.994,4.857,149.0,0.0
1.4,94.465,4.961,527.0,0.0
-1.8,93.749,0.645,135.0,1.0
1.4,93.444,4.964,50.0,0.0
1.4,93.444,4.965,83.0,0.0
-1.8,92.893,1.327,270.0,0.0
1.4,93.444,4.965,225.0,0.0
-1.8,93.876,0.699,93.0,0.0
-1.8,93.075,1.415,134.0,0.0
-1.8,92.893,1.354,212.0,0.0
1.4,93.918,4.963,66.0,0.0
-1.8,92.893,1.344,118.0,0.0
-1.8,92.893,1.266,222.0,0.0
1.4,93.918,4.96,237.0,0.0
-1.8,92.893,1.327,422.0,0.0
-1.7,94.215,0.861,73.0,0.0
1.4,94.465,4.962,1060.0,0.0
-1.8,93.075,1.415,139.0,0.0
-1.8,92.893,1.313,108.0,0.0
-1.8,92.893,1.344,400.0,0.0
-1.8,92.893,1.291,673.0,0.0
-2.9,92.963,1.26,213.0,0.0
-1.8,93.075,1.405,649.0,0.0
1.4,93.918,4.962,71.0,0.0
-1.8,92.893,1.266,3509.0,2.0
-1.8,93.369,0.643,237.0,0.0
1.4,94.465,4.961,240.0,0.0
-0.1,93.2,4.153,107.0,0.0
-1.8,92.893,1.281,154.0,0.0
-1.8,92.893,1.327,356.0,1.0
1.4,93.918,4.962,682.0,0.0
-1.8,92.893,1.299,41.0,1.0
-1.8,92.893,1.266,646.0,0.0
1.1,93.994,4.86,51.0,0.0
-0.1,93.2,4.076,63.0,1.0
1.4,93.444,4.964,152.0,0.0
-1.8,93.075,1.479,119.0,0.0
1.4,94.465,4.959,375.0,0.0
1.1,93.994,4.857,112.0,0.0
1.4,93.918,4.958,656.0,0.0
1.4,93.918,4.96,93.0,0.0
1.4,93.444,4.963,123.0,0.0
1.4,94.465,4.866,67.0,0.0
1.4,93.444,4.965,72.0,0.0
1.4,93.918,4.961,1226.0,0.0
1.4,94.465,4.864,131.0,0.0
-1.8,93.075,1.365,301.0,0.0
-1.8,93.075,1.405,1333.0,0.0
1.1,93.994,4.856,128.0,0.0
-1.7,94.215,0.835,195.0,2.0
-3.0,92.713,0.72,154.0,1.0
-1.8,93.075,1.415,512.0,0.0
-1.7,94.215,0.827,250.0,2.0
1.4,93.444,4.964,92.0,0.0
-0.1,93.2,4.021,1067.0,0.0
1.1,93.994,4.857,95.0,0.0
-2.9,92.963,1.26,441.0,0.0
-0.1,93.2,4.191,224.0,1.0
-1.8,92.893,1.313,364.0,1.0
1.1,93.994,4.856,239.0,0.0
-1.8,92.893,1.344,93.0,0.0
1.4,93.918,4.96,199.0,0.0
1.4,93.444,4.963,349.0,0.0
1.1,93.994,4.864,85.0,0.0
1.4,93.918,4.96,173.0,0.0
-1.8,92.893,1.281,152.0,0.0
-3.4,92.379,0.797,274.0,0.0
1.4,94.465,4.967,313.0,0.0
-1.1,94.767,1.035,514.0,2.0
1.1,93.994,4.855,44.0,0.0
-3.0,92.713,0.709,264.0,0.0
1.1,93.994,4.857,611.0,0.0
1.4,93.918,4.96,156.0,0.0
-1.8,92.893,1.313,293.0,1.0
1.4,93.918,4.963,439.0,0.0
1.1,93.994,4.858,315.0,0.0
-1.8,92.893,1.344,35.0,0.0
1.1,93.994,4.857,301.0,0.0
-1.7,94.215,0.896,304.0,1.0
1.4,93.444,4.964,335.0,0.0
-1.8,92.893,1.244,639.0,0.0
1.4,93.918,4.958,1319.0,0.0
1.4,93.918,4.963,761.0,0.0
1.4,93.918,4.961,82.0,0.0
1.1,93.994,4.856,129.0,0.0
1.1,93.994,4.859,312.0,0.0
1.4,93.444,4.964,122.0,0.0
-1.8,93.075,1.405,114.0,0.0
1.1,93.994,4.855,91.0,0.0
-2.9,92.469,1.072,276.0,0.0
1.4,94.465,4.962,112.0,0.0
1.4,93.444,4.963,199.0,0.0
-0.1,93.2,4.191,329.0,0.0
1.4,93.918,4.962,101.0,0.0
-1.8,92.893,1.334,458.0,0.0
-0.1,93.2,4.12,808.0,0.0
-1.8,92.893,1.281,370.0,1.0
1.1,93.994,4.858,39.0,0.0
1.4,93.918,4.963,230.0,0.0
1.4,93.444,4.963,271.0,0.0
1.1,93.994,4.857,702.0,0.0
-1.8,93.075,1.372,75.0,0.0
1.1,93.994,4.858,68.0,0.0
-1.8,92.893,1.266,7.0,0.0
-1.8,92.893,1.291,168.0,1.0
-1.8,92.893,1.299,105.0,0.0
-3.4,92.431,0.728,157.0,0.0
1.1,93.994,4.855,102.0,0.0
-1.8,92.893,1.281,15.0,0.0
1.4,94.465,4.96,119.0,0.0
-0.1,93.2,4.076,405.0,1.0
1.4,93.918,4.963,329.0,0.0
-1.8,92.893,1.313,208.0,0.0
1.1,93.994,4.857,322.0,0.0
-1.8,92.893,1.334,217.0,1.0
-1.8,93.876,0.672,258.0,2.0
-1.8,93.075,1.405,335.0,1.0
1.1,93.994,4.858,395.0,0.0
1.1,93.994,4.86,110.0,0.0
1.4,93.444,4.964,82.0,0.0
1.1,93.994,4.855,128.0,0.0
-2.9,92.963,1.262,245.0,0.0
1.4,93.444,4.97,149.0,0.0
-1.8,92.843,1.703,70.0,0.0
1.4,93.444,4.966,112.0,0.0
1.1,93.994,4.856,629.0,0.0
1.4,94.465,4.96,50.0,0.0
1.1,93.994,4.859,374.0,0.0
1.4,93.444,4.963,76.0,0.0
-3.4,92.649,0.716,238.0,2.0
1.4,93.444,4.968,773.0,0.0
-2.9,92.963,1.268,303.0,0.0
-1.8,92.893,1.264,315.0,0.0
-1.8,93.075,1.405,81.0,0.0
-1.8,92.893,1.266,113.0,0.0
1.1,93.994,4.857,75.0,0.0
-3.4,92.649,0.714,105.0,2.0
-3.0,92.713,0.706,137.0,1.0
-0.1,93.2,4.076,45.0,1.0
1.4,93.444,4.966,228.0,0.0
-1.8,93.075,1.405,252.0,0.0
1.4,94.465,4.96,32.0,0.0
-1.7,94.215,0.822,15.0,0.0
-1.7,94.055,0.72,237.0,2.0
1.4,93.918,4.957,94.0,0.0
1.4,94.465,4.967,72.0,0.0
1.1,93.994,4.858,433.0,0.0
1.1,93.994,4.857,167.0,0.0
